supplier_id,supplier_name,country,contact_email,phone,rating
1202,Dynamic Trading,China,sales1202@example.com,+1-655-230-0458x9672,3.69
1203,NextGen Retail,Japan,sales1203@example.com,(700)380-1439,4.74
1204,Global Electronics,India,sales1204@example.com,307-576-5691x840,4.82
1205,United Solutions,South Korea,sales1205@example.com,+1-651-547-1783x69119,4.74
1206,United Technologies,UK,sales1206@example.com,8169888875,4.53
1207,Elite Supply,Japan,sales1207@example.com,+1-439-683-2192,3.67
1208,Vertex Manufacturing,Canada,sales1208@example.com,273.509.4604x0299,3.8
1209,National Industries,South Korea,sales1209@example.com,376-829-9198x5218,4.16
1210,Advanced Retail,India,sales1210@example.com,+1-433-669-9311x336,3.59
1211,NextGen Electronics,Japan,sales1211@example.com,791-763-5306x4873,4.14
1212,Vertex Supply,UK,sales1212@example.com,339-343-0411,4.26
1213,NextGen Logistics,South Korea,sales1213@example.com,8876812553,3.71
1214,Elite Solutions,China,sales1214@example.com,(745)363-3275x7876,4.68
1215,Global Retail,UK,sales1215@example.com,001-727-408-6725x13437,3.98
1216,Advanced Logistics,Italy,sales1216@example.com,869.337.8527,4.58
1217,United Manufacturing,USA,sales1217@example.com,(560)494-4840,4.08
1218,NextGen Manufacturing,Germany,sales1218@example.com,+1-555-289-5811x618,3.97
1219,Elite Solutions,Japan,sales1219@example.com,802.878.5556x799,3.84
1220,Advanced Logistics,Italy,sales1220@example.com,496.243.1136x51257,4.14
1221,Dynamic Supply,USA,sales1221@example.com,853-712-3328x204,4.2
1222,Elite Logistics,Canada,sales1222@example.com,001-581-598-8005x6350,3.84
1223,Global Trading,France,sales1223@example.com,678-393-4322x0892,4.26
1224,Future Retail,Germany,sales1224@example.com,593.757.6605x196,4.95
1225,National Solutions,India,sales1225@example.com,+1-504-580-4709x5659,4.64
1226,Prime Trading,India,sales1226@example.com,(586)605-8449x7128,4.34
1227,Global Logistics,USA,sales1227@example.com,361.914.7949x91715,3.83
1228,United Trading,France,sales1228@example.com,(858)961-2523x744,4.77
1229,Vertex Distribution,India,sales1229@example.com,219.957.4532,4.44
1230,Advanced Logistics,India,sales1230@example.com,419.630.3697,4.98
1231,Dynamic Manufacturing,Canada,sales1231@example.com,496.207.1963x3248,4.66
1232,Prime Industries,South Korea,sales1232@example.com,(333)222-1390,4.78
1233,NextGen Distribution,USA,sales1233@example.com,993.648.6081x5201,4.97
1234,Elite Logistics,China,sales1234@example.com,695-694-2863x649,3.95
1235,Vertex Trading,Japan,sales1235@example.com,873-989-8554x281,4.5
1236,NextGen Industries,Canada,sales1236@example.com,001-293-581-7166x189,4.28
1237,Dynamic Solutions,France,sales1237@example.com,001-220-849-8326x4838,3.79
1238,Global Solutions,Japan,sales1238@example.com,+1-439-260-5678x918,3.71
1239,Global Logistics,Japan,sales1239@example.com,+1-276-938-9066x959,4.19
1240,United Solutions,USA,sales1240@example.com,357.787.0169,4.41
1241,United Retail,USA,sales1241@example.com,594.671.6708,4.98
1242,National Technologies,Italy,sales1242@example.com,(326)580-4521x98048,4.4
1243,Elite Retail,India,sales1243@example.com,557.685.8141x32164,4.6
1244,Advanced Industries,France,sales1244@example.com,286-519-8812,4.48
1245,Future Logistics,Canada,sales1245@example.com,001-885-362-3770x7203,4.54
1246,Dynamic Distribution,South Korea,sales1246@example.com,487.421.4462x55063,4.05
1247,Future Distribution,China,sales1247@example.com,907-768-3717x5936,4.55
1248,United Electronics,South Korea,sales1248@example.com,807.746.9246,3.51
1249,Global Electronics,UK,sales1249@example.com,(309)956-8440,4.99
1250,Advanced Logistics,USA,sales1250@example.com,870.327.5635,4.9
1251,National Logistics,South Korea,sales1251@example.com,+1-935-830-8550,3.98
1252,Future Technologies,India,sales1252@example.com,720.340.1307x0300,4.53
1253,Vertex Supply,Japan,sales1253@example.com,+1-666-918-3227,4.41
1254,Elite Industries,South Korea,sales1254@example.com,745-382-4515x77610,4.58
1255,Global Solutions,South Korea,sales1255@example.com,(750)992-4904,4.7
1256,United Manufacturing,France,sales1256@example.com,001-343-279-3034x177,3.59
1257,NextGen Trading,South Korea,sales1257@example.com,3259213827,4.5
1258,National Electronics,India,sales1258@example.com,709.849.4389,3.89
1259,Dynamic Industries,USA,sales1259@example.com,534.930.8199x145,3.74
1260,National Retail,Japan,sales1260@example.com,892-755-2261,3.53
1261,Prime Technologies,France,sales1261@example.com,378.866.6938x90931,4.23
1262,Prime Logistics,Italy,sales1262@example.com,001-743-915-3766x299,4.92
1263,NextGen Technologies,Japan,sales1263@example.com,223.254.2388x738,4.67
1264,NextGen Technologies,UK,sales1264@example.com,001-332-853-8770x310,4.94
1265,Vertex Electronics,India,sales1265@example.com,+1-239-790-9657x65570,3.9
1266,United Trading,Japan,sales1266@example.com,534-842-8602x2653,4.09
1267,NextGen Technologies,Italy,sales1267@example.com,001-598-311-2927x0812,3.69
1268,Prime Solutions,India,sales1268@example.com,423.611.0808x0541,4.4
1269,Dynamic Logistics,China,sales1269@example.com,8042583705,4.8
1270,NextGen Technologies,France,sales1270@example.com,2743184821,4.65
1271,Advanced Trading,India,sales1271@example.com,800-676-0785x99556,4.88
1272,Dynamic Supply,India,sales1272@example.com,669-557-3769,3.84
1273,Global Distribution,China,sales1273@example.com,001-520-214-6596,4.88
1274,Global Solutions,China,sales1274@example.com,001-442-740-9626,3.65
1275,Advanced Solutions,Canada,sales1275@example.com,001-670-282-3267,3.75
1276,Vertex Supply,Japan,sales1276@example.com,(968)384-9622x11911,4.39
1277,United Technologies,UK,sales1277@example.com,+1-969-968-2135x983,4.04
1278,NextGen Retail,Canada,sales1278@example.com,457.953.8039,5.0
1279,Global Distribution,Canada,sales1279@example.com,287-294-3242x60783,4.01
1280,Vertex Technologies,UK,sales1280@example.com,544-962-5131,3.62
1281,Future Manufacturing,Germany,sales1281@example.com,2176257462,4.99
1282,Elite Manufacturing,Germany,sales1282@example.com,(417)926-0491,4.06
1283,Dynamic Technologies,South Korea,sales1283@example.com,666.778.1784,4.61
1284,United Logistics,UK,sales1284@example.com,(403)971-0191,4.58
1285,Advanced Industries,Germany,sales1285@example.com,824-734-3258x226,4.37
1286,National Supply,South Korea,sales1286@example.com,828-878-9690x0610,4.33
1287,Advanced Retail,Germany,sales1287@example.com,+1-407-453-3277x780,3.57
1288,Global Distribution,Canada,sales1288@example.com,275.204.8080x360,4.74
1289,National Trading,India,sales1289@example.com,451-296-9559,4.01
1290,United Distribution,USA,sales1290@example.com,+1-287-691-5831x104,4.06
1291,Vertex Manufacturing,Japan,sales1291@example.com,(231)250-4085,3.5
1292,Advanced Trading,UK,sales1292@example.com,(416)249-8391x26618,4.47
1293,NextGen Technologies,Canada,sales1293@example.com,785-895-6939x8161,4.31
1294,Dynamic Manufacturing,Canada,sales1294@example.com,319-576-0109,4.51
1295,NextGen Manufacturing,France,sales1295@example.com,(503)386-9841x6016,4.69
1296,Vertex Logistics,USA,sales1296@example.com,610.655.7791,3.69
1297,Future Supply,Canada,sales1297@example.com,(387)224-1312x5125,3.55
1298,Prime Technologies,South Korea,sales1298@example.com,931-837-1793x27941,4.62
1299,Future Logistics,USA,sales1299@example.com,001-400-332-2459x0647,4.46
1300,Elite Supply,Canada,sales1300@example.com,(680)249-2739,3.96
1301,NextGen Retail,Italy,sales1301@example.com,(859)477-3634x02264,3.55
1302,Vertex Logistics,Canada,sales1302@example.com,679-945-3156,4.79
1303,Global Retail,France,sales1303@example.com,685.521.1650,4.5
1304,Elite Retail,India,sales1304@example.com,647.817.0395x121,4.58
1305,United Solutions,China,sales1305@example.com,467-657-8920,4.52
1306,National Technologies,Italy,sales1306@example.com,+1-867-870-9575,3.68
1307,National Retail,Germany,sales1307@example.com,398.912.6449x1837,3.72
1308,Global Technologies,UK,sales1308@example.com,+1-267-351-9004x1712,4.35
1309,Advanced Logistics,Japan,sales1309@example.com,(394)617-3187x7866,3.75
1310,Elite Solutions,UK,sales1310@example.com,+1-979-441-3088,3.79
1311,Dynamic Solutions,China,sales1311@example.com,001-202-282-5234x78307,4.41
1312,National Distribution,Germany,sales1312@example.com,368.907.9549,4.04
1313,Elite Industries,India,sales1313@example.com,+1-413-293-3276x2394,4.71
1314,National Solutions,India,sales1314@example.com,001-949-750-3113,3.79
1315,Prime Technologies,France,sales1315@example.com,(307)374-6910,4.63
1316,Advanced Trading,India,sales1316@example.com,455-636-3861x447,4.69
1317,Vertex Retail,Germany,sales1317@example.com,(494)671-2522,4.77
1318,Advanced Distribution,Italy,sales1318@example.com,679-567-8969x593,3.86
1319,Future Electronics,China,sales1319@example.com,(675)454-5284,3.75
1320,Vertex Technologies,Japan,sales1320@example.com,(951)297-7539,4.78
1321,Vertex Industries,Japan,sales1321@example.com,(549)478-4638,4.1
1322,Global Logistics,Canada,sales1322@example.com,(919)374-5068,4.62
1323,United Retail,Germany,sales1323@example.com,+1-866-369-0682x74292,4.23
1324,Global Retail,Germany,sales1324@example.com,6343198457,3.56
1325,Vertex Technologies,Germany,sales1325@example.com,403-311-1364x392,4.54
1326,Dynamic Trading,China,sales1326@example.com,932.816.8983x5089,3.94
1327,Prime Retail,Canada,sales1327@example.com,(971)511-9282,3.74
1328,Dynamic Retail,Germany,sales1328@example.com,709.360.7748x435,4.63
1329,Dynamic Supply,UK,sales1329@example.com,+1-508-838-3829x4246,4.3
1330,Dynamic Electronics,South Korea,sales1330@example.com,(775)246-4200,3.99
1331,Elite Logistics,India,sales1331@example.com,(348)465-7784x982,4.51
1332,National Electronics,South Korea,sales1332@example.com,519.291.4748,3.61
1333,Future Solutions,Japan,sales1333@example.com,(505)671-4072,3.78
1334,Dynamic Retail,Japan,sales1334@example.com,(836)635-9627,4.41
1335,NextGen Distribution,Germany,sales1335@example.com,6639885781,3.76
1336,National Supply,Canada,sales1336@example.com,(898)975-8959x5555,3.52
1337,Dynamic Supply,India,sales1337@example.com,786-607-6403,4.4
1338,Global Industries,Germany,sales1338@example.com,001-586-362-2255x91240,4.25
1339,Elite Industries,USA,sales1339@example.com,001-894-614-6518,4.0
1340,Advanced Solutions,Germany,sales1340@example.com,936-515-2706x008,4.0
1341,NextGen Logistics,USA,sales1341@example.com,6034174074,4.59
1342,National Distribution,China,sales1342@example.com,555-991-8384,3.75
1343,National Distribution,USA,sales1343@example.com,593-228-0731,4.36
1344,Advanced Industries,Germany,sales1344@example.com,(639)242-8847x0211,3.72
1345,Global Solutions,South Korea,sales1345@example.com,4206078156,4.56
1346,Elite Technologies,Germany,sales1346@example.com,(447)482-0382,4.64
1347,Vertex Distribution,Germany,sales1347@example.com,+1-739-572-0559x78806,4.22
1348,Dynamic Logistics,France,sales1348@example.com,748.846.8593,3.78
1349,National Solutions,UK,sales1349@example.com,694-262-1384x217,3.95
1350,Advanced Supply,China,sales1350@example.com,001-795-298-7971x8583,4.99
1351,Prime Distribution,UK,sales1351@example.com,(591)431-0666,4.37
1352,Future Industries,Canada,sales1352@example.com,001-527-584-1800x92752,4.91
1353,Future Industries,Japan,sales1353@example.com,+1-530-798-4771x104,3.7
1354,Vertex Technologies,Japan,sales1354@example.com,+1-588-793-7749,3.63
1355,Dynamic Distribution,France,sales1355@example.com,001-536-934-2813x91109,3.69
1356,Vertex Solutions,France,sales1356@example.com,(767)858-1688,4.0
1357,Dynamic Electronics,Japan,sales1357@example.com,706.568.6194x0721,4.96
1358,Advanced Retail,China,sales1358@example.com,788.380.6405x028,4.99
1359,NextGen Supply,India,sales1359@example.com,961-378-9696,4.07
1360,Prime Industries,China,sales1360@example.com,(544)530-3326,4.48
1361,National Supply,Japan,sales1361@example.com,001-403-873-0368x3850,4.8
1362,United Trading,Germany,sales1362@example.com,(880)255-6277,4.18
1363,United Technologies,Canada,sales1363@example.com,+1-215-553-6345x6981,4.24
1364,Global Logistics,USA,sales1364@example.com,428.271.8842,4.09
1365,Elite Technologies,India,sales1365@example.com,688-724-3857,3.98
1366,Elite Solutions,China,sales1366@example.com,001-407-805-9228x62555,4.43
1367,Vertex Logistics,China,sales1367@example.com,786-851-2654,4.69
1368,NextGen Industries,Canada,sales1368@example.com,(293)927-8524,3.6
1369,National Trading,Italy,sales1369@example.com,+1-430-627-0398x52648,4.75
1370,Global Industries,China,sales1370@example.com,459-878-5476x940,4.0
1371,Global Solutions,France,sales1371@example.com,001-210-238-8635x96793,3.56
1372,Advanced Manufacturing,Japan,sales1372@example.com,3988287450,3.52
1373,Global Distribution,Italy,sales1373@example.com,427.714.3591x76244,3.96
1374,Dynamic Manufacturing,UK,sales1374@example.com,633-527-0988x0428,3.5
1375,Prime Supply,France,sales1375@example.com,2035987845,3.68
1376,Dynamic Manufacturing,India,sales1376@example.com,309-339-3689,4.65
1377,Prime Supply,Italy,sales1377@example.com,(364)560-4129x8585,4.17
1378,NextGen Logistics,China,sales1378@example.com,823.838.0352,4.17
1379,United Trading,China,sales1379@example.com,(992)327-7045x47326,4.42
1380,Prime Logistics,Japan,sales1380@example.com,001-266-405-6070,3.8
1381,NextGen Technologies,South Korea,sales1381@example.com,001-382-451-5187x8514,4.77
1382,Prime Trading,USA,sales1382@example.com,408.357.9529,4.4
1383,Elite Distribution,Japan,sales1383@example.com,408.402.3995,3.91
1384,NextGen Supply,South Korea,sales1384@example.com,(220)528-9349,4.41
1385,NextGen Distribution,USA,sales1385@example.com,001-858-503-6691,3.68
1386,Advanced Trading,Japan,sales1386@example.com,623.375.1438x73003,4.96
1387,Advanced Supply,France,sales1387@example.com,001-962-422-7625x35679,4.52
1388,Future Electronics,China,sales1388@example.com,638.657.7519,4.42
1389,Dynamic Supply,Germany,sales1389@example.com,816.654.3396,4.76
1390,Global Trading,France,sales1390@example.com,310.397.8969,4.65
1391,Future Retail,India,sales1391@example.com,001-217-597-8138x57484,4.58
1392,Future Retail,Italy,sales1392@example.com,337.634.7506x168,3.88
1393,Prime Logistics,India,sales1393@example.com,729.514.3859,4.94
1394,Vertex Manufacturing,USA,sales1394@example.com,+1-533-421-4949x1763,4.54
1395,National Distribution,Japan,sales1395@example.com,6524289010,4.96
1396,Vertex Trading,China,sales1396@example.com,570-773-1150x3725,4.4
1397,Advanced Electronics,USA,sales1397@example.com,(910)988-5954x35393,4.43
1398,Elite Supply,Canada,sales1398@example.com,257.771.0424x2207,4.7
1399,National Electronics,USA,sales1399@example.com,(484)292-7039x923,4.66
1400,NextGen Trading,Italy,sales1400@example.com,(483)598-8620x33223,3.64
1401,Prime Logistics,UK,sales1401@example.com,2569511962,4.8
1402,Dynamic Industries,India,sales1402@example.com,+1-855-274-5475x616,3.79
1403,Vertex Electronics,Japan,sales1403@example.com,639-761-6942,4.05
1404,Prime Supply,UK,sales1404@example.com,(486)569-8981,4.71
1405,Prime Distribution,Japan,sales1405@example.com,(349)644-4486x01424,4.14
1406,United Industries,UK,sales1406@example.com,474-874-7099x964,3.91
1407,Elite Industries,Japan,sales1407@example.com,001-745-700-7842x9171,4.35
1408,National Retail,UK,sales1408@example.com,(737)559-5387x6867,4.23
1409,NextGen Manufacturing,India,sales1409@example.com,+1-276-919-7389x8689,4.12
1410,Advanced Manufacturing,China,sales1410@example.com,001-485-898-3532x7233,4.63
1411,NextGen Retail,France,sales1411@example.com,(222)234-3578,4.77
1412,Advanced Industries,UK,sales1412@example.com,298-410-9837,4.39
1413,Elite Logistics,France,sales1413@example.com,445-301-1970,3.82
1414,NextGen Distribution,Japan,sales1414@example.com,9962775384,4.77
1415,National Logistics,China,sales1415@example.com,001-546-776-3276x735,4.6
1416,Advanced Industries,Italy,sales1416@example.com,+1-518-694-0839x548,3.59
1417,NextGen Electronics,USA,sales1417@example.com,(264)328-1570x2214,4.7
1418,Prime Industries,Canada,sales1418@example.com,+1-481-597-7648,4.67
1419,National Manufacturing,China,sales1419@example.com,001-398-335-7789x74373,4.71
1420,Vertex Trading,Italy,sales1420@example.com,001-468-721-1440,4.82
1421,National Trading,Japan,sales1421@example.com,+1-331-688-4817x90111,4.17
1422,Prime Distribution,UK,sales1422@example.com,351-893-0536x7235,4.76
1423,Global Retail,Canada,sales1423@example.com,859.863.2411x56140,4.9
1424,Prime Technologies,Japan,sales1424@example.com,653-436-7911x7734,4.6
1425,United Trading,USA,sales1425@example.com,001-579-852-1518x10649,4.17
1426,Global Logistics,France,sales1426@example.com,295-796-1562x5875,3.61
1427,Vertex Logistics,Italy,sales1427@example.com,367.381.3328x41311,3.75
1428,United Supply,Canada,sales1428@example.com,(930)305-3206x3813,4.33
1429,Future Trading,France,sales1429@example.com,3566889096,4.51
1430,United Technologies,UK,sales1430@example.com,001-774-958-0702x62089,4.14
1431,Vertex Solutions,South Korea,sales1431@example.com,(861)836-2035,4.73
1432,Global Logistics,China,sales1432@example.com,+1-467-419-2185x51081,3.81
1433,Elite Electronics,India,sales1433@example.com,433-377-7408,4.02
1434,Vertex Logistics,China,sales1434@example.com,(578)525-0544x071,3.73
1435,National Distribution,Italy,sales1435@example.com,(237)558-5543x63732,4.67
1436,Elite Electronics,India,sales1436@example.com,(763)825-4407,3.97
1437,Vertex Retail,USA,sales1437@example.com,907.387.4990x7255,4.86
1438,Global Manufacturing,South Korea,sales1438@example.com,+1-318-518-2528x81929,3.56
1439,Global Electronics,Italy,sales1439@example.com,247-775-9375,3.52
1440,Advanced Electronics,Canada,sales1440@example.com,379-734-9089x910,4.46
1441,Dynamic Industries,France,sales1441@example.com,(421)501-7899,4.04
1442,United Trading,Italy,sales1442@example.com,001-555-376-0503x2874,4.14
1443,Global Solutions,India,sales1443@example.com,925-484-1204x31321,4.68
1444,United Technologies,France,sales1444@example.com,385-767-8880,4.89
1445,Future Electronics,South Korea,sales1445@example.com,+1-333-890-2171x18562,3.95
1446,United Logistics,Japan,sales1446@example.com,756.824.8779x83310,3.95
1447,Advanced Logistics,France,sales1447@example.com,(404)963-6285x78366,4.47
1448,National Trading,India,sales1448@example.com,+1-703-711-7875x49218,4.49
1449,Advanced Solutions,Italy,sales1449@example.com,337.615.3621x09272,4.69
1450,Prime Technologies,India,sales1450@example.com,(737)358-3172,4.96
1451,United Logistics,South Korea,sales1451@example.com,985-554-5160x1021,4.49
1452,Global Retail,Japan,sales1452@example.com,+1-466-941-2148x8898,4.1
1453,Vertex Distribution,South Korea,sales1453@example.com,738-581-5012,4.43
1454,Dynamic Industries,India,sales1454@example.com,216.811.1519x38616,4.21
1455,Dynamic Retail,China,sales1455@example.com,+1-632-364-0021x4869,4.42
1456,Global Solutions,South Korea,sales1456@example.com,001-656-710-1728x302,4.29
1457,Prime Manufacturing,India,sales1457@example.com,590.524.1277x761,4.74
1458,National Solutions,Japan,sales1458@example.com,001-678-702-4496x05084,4.18
1459,United Logistics,Japan,sales1459@example.com,+1-987-868-4736,4.84
1460,National Electronics,Canada,sales1460@example.com,001-897-644-2289x5985,4.92
1461,Vertex Electronics,South Korea,sales1461@example.com,(851)260-3724x4131,4.36
1462,Global Logistics,India,sales1462@example.com,6809174586,4.5
1463,Vertex Trading,South Korea,sales1463@example.com,263-489-9518,4.76
1464,Vertex Trading,Germany,sales1464@example.com,+1-805-702-5870,3.85
1465,Future Electronics,UK,sales1465@example.com,+1-442-282-4832x8620,3.58
1466,Advanced Industries,Italy,sales1466@example.com,750-790-8182x65509,3.52
1467,Global Manufacturing,France,sales1467@example.com,+1-223-796-3714x65848,3.84
1468,United Industries,Italy,sales1468@example.com,001-718-768-9209x846,3.84
1469,Vertex Logistics,Germany,sales1469@example.com,(447)870-5893x976,4.68
1470,United Supply,China,sales1470@example.com,(225)790-9138,4.0
1471,Elite Logistics,India,sales1471@example.com,5546954614,3.78
1472,Elite Solutions,Germany,sales1472@example.com,001-894-239-3996,4.67
1473,Global Trading,Italy,sales1473@example.com,8984118628,4.45
1474,Global Manufacturing,Germany,sales1474@example.com,(446)486-4216,4.23
1475,Advanced Distribution,Italy,sales1475@example.com,(646)969-0556,4.43
1476,National Solutions,USA,sales1476@example.com,001-213-925-2892,3.56
1477,Advanced Technologies,Canada,sales1477@example.com,(744)824-6360,4.85
1478,Prime Trading,USA,sales1478@example.com,001-497-947-3425,3.88
1479,National Retail,India,sales1479@example.com,001-892-645-4076,4.77
1480,Prime Retail,USA,sales1480@example.com,+1-723-486-9982x97147,4.67
1481,United Electronics,Canada,sales1481@example.com,276-393-3273,3.63
1482,Future Distribution,Germany,sales1482@example.com,321.498.3622x04955,3.88
1483,Future Electronics,Italy,sales1483@example.com,+1-551-418-9973x031,4.17
1484,Elite Retail,India,sales1484@example.com,(441)486-1934x93453,3.76
1485,Dynamic Trading,USA,sales1485@example.com,001-972-713-3985x2976,4.53
1486,Dynamic Solutions,China,sales1486@example.com,993.823.4617,3.77
1487,Future Manufacturing,USA,sales1487@example.com,963.389.1023,3.6
1488,Elite Logistics,Italy,sales1488@example.com,883-309-8905x6340,4.3
1489,Dynamic Distribution,South Korea,sales1489@example.com,(669)267-1256x293,3.57
1490,Elite Solutions,South Korea,sales1490@example.com,+1-786-313-4955x501,3.98
1491,United Logistics,China,sales1491@example.com,701.559.6219x1075,4.12
1492,Dynamic Technologies,USA,sales1492@example.com,274.769.9704x29191,3.83
1493,United Solutions,UK,sales1493@example.com,+1-606-629-2273,4.45
1494,Vertex Electronics,India,sales1494@example.com,951.399.2232x801,3.84
1495,National Retail,France,sales1495@example.com,(478)899-0387x9321,3.9
1496,Prime Manufacturing,China,sales1496@example.com,575.321.4040,4.87
1497,Global Manufacturing,Italy,sales1497@example.com,001-901-302-3243x24498,4.84
1498,Prime Logistics,France,sales1498@example.com,+1-989-836-3229x32957,4.12
1499,Dynamic Solutions,Japan,sales1499@example.com,(558)687-3453,3.94
1500,United Retail,France,sales1500@example.com,+1-973-678-7708x0758,3.52
1501,Dynamic Logistics,Japan,sales1501@example.com,697.950.7136x9972,4.82
1502,Future Logistics,France,sales1502@example.com,(786)262-3224,4.27
1503,Dynamic Electronics,Italy,sales1503@example.com,+1-215-288-1762,4.19
1504,Elite Logistics,Japan,sales1504@example.com,001-320-949-9494x82765,4.29
1505,United Distribution,South Korea,sales1505@example.com,533.408.3387x77299,4.88
1506,Future Trading,South Korea,sales1506@example.com,(890)397-4613,3.68
1507,Global Retail,Canada,sales1507@example.com,+1-553-427-1922,4.2
1508,National Manufacturing,South Korea,sales1508@example.com,(865)298-6003x581,4.69
1509,United Industries,Italy,sales1509@example.com,376-227-5737x517,3.54
1510,Elite Supply,Germany,sales1510@example.com,+1-297-811-4159x327,4.47
1511,Advanced Solutions,Italy,sales1511@example.com,206.247.9609x009,3.72
1512,United Trading,India,sales1512@example.com,984-672-6994,4.9
1513,Future Manufacturing,India,sales1513@example.com,001-920-447-8298x0797,4.21
1514,Prime Retail,Japan,sales1514@example.com,(661)566-5579x24621,4.01
1515,Dynamic Solutions,Germany,sales1515@example.com,001-963-811-4505x4574,4.44
1516,Prime Supply,China,sales1516@example.com,651.429.1587,4.53
1517,Dynamic Distribution,USA,sales1517@example.com,(302)670-2347,3.63
1518,Elite Technologies,China,sales1518@example.com,908.413.6992x442,4.81
1519,Elite Solutions,South Korea,sales1519@example.com,502-634-5767x4180,4.92
1520,Advanced Industries,UK,sales1520@example.com,201.239.2883,4.34
1521,Dynamic Solutions,USA,sales1521@example.com,(360)980-5943x284,4.69
1522,NextGen Supply,South Korea,sales1522@example.com,001-238-588-8476x2461,4.03
1523,United Retail,South Korea,sales1523@example.com,2905198333,3.77
1524,Global Retail,Canada,sales1524@example.com,9357135436,4.58
1525,Advanced Manufacturing,UK,sales1525@example.com,(306)222-5450x458,3.58
1526,Future Trading,France,sales1526@example.com,538.783.3279x51072,4.81
1527,United Industries,France,sales1527@example.com,9213977059,4.64
1528,Prime Retail,Italy,sales1528@example.com,(604)661-5044x158,4.19
1529,Global Industries,Italy,sales1529@example.com,618-571-4352x78202,4.33
1530,Advanced Manufacturing,Germany,sales1530@example.com,+1-520-755-8210,3.89
1531,NextGen Distribution,France,sales1531@example.com,461-300-4580x604,4.76
1532,Elite Logistics,China,sales1532@example.com,+1-479-509-0094x45196,4.49
1533,Global Solutions,UK,sales1533@example.com,370-829-8479x567,4.15
1534,Elite Distribution,Italy,sales1534@example.com,001-247-303-7382,3.8
1535,Global Electronics,USA,sales1535@example.com,738-270-9299x518,3.77
1536,NextGen Solutions,Italy,sales1536@example.com,930.664.7998x721,4.98
1537,Vertex Retail,Italy,sales1537@example.com,633.250.9488,4.18
1538,Prime Trading,Italy,sales1538@example.com,495-943-1347x8212,4.68
1539,Future Technologies,Germany,sales1539@example.com,(974)427-4067x495,3.53
1540,National Supply,Japan,sales1540@example.com,8948504136,3.95
1541,Prime Retail,Japan,sales1541@example.com,891.246.7143x38204,3.88
1542,Vertex Logistics,USA,sales1542@example.com,(551)734-0506x97789,3.93
1543,NextGen Electronics,Italy,sales1543@example.com,001-657-715-6330x907,4.11
1544,Global Trading,Germany,sales1544@example.com,323-456-7005x061,4.57
1545,NextGen Logistics,Canada,sales1545@example.com,(265)799-2799x18555,4.84
1546,Prime Distribution,South Korea,sales1546@example.com,548.932.6041x97552,3.76
1547,Prime Industries,China,sales1547@example.com,450.645.3006x76068,3.51
1548,Vertex Supply,China,sales1548@example.com,890-860-8739x0423,3.66
1549,Elite Logistics,South Korea,sales1549@example.com,993-247-2360x9599,4.84
1550,Advanced Technologies,South Korea,sales1550@example.com,+1-915-580-3275,4.0
1551,Elite Technologies,Japan,sales1551@example.com,+1-619-574-3395x0666,3.85
1552,Prime Solutions,India,sales1552@example.com,567.553.6115x06035,3.83
1553,Future Trading,Canada,sales1553@example.com,212.326.4806x664,4.54
1554,Elite Distribution,Canada,sales1554@example.com,001-886-431-9836,3.56
1555,National Electronics,Italy,sales1555@example.com,(407)707-5619x861,3.91
1556,Advanced Industries,Germany,sales1556@example.com,628.355.9860x485,4.39
1557,Elite Distribution,China,sales1557@example.com,439.906.0692x5109,3.55
1558,Prime Manufacturing,France,sales1558@example.com,483-438-4368x0869,3.78
1559,Global Logistics,Italy,sales1559@example.com,(687)463-5187x777,4.72
1560,Advanced Electronics,South Korea,sales1560@example.com,(409)452-6012x938,3.76
1561,Dynamic Trading,China,sales1561@example.com,+1-868-615-2631,3.71
1562,Vertex Supply,USA,sales1562@example.com,001-258-578-3945x84097,4.87
1563,National Retail,Germany,sales1563@example.com,7654226951,3.98
1564,United Distribution,China,sales1564@example.com,(327)554-5447,4.25
1565,NextGen Industries,South Korea,sales1565@example.com,968.308.0690x59713,4.91
1566,Advanced Electronics,China,sales1566@example.com,513-926-2304x55778,3.67
1567,Vertex Manufacturing,India,sales1567@example.com,+1-601-637-9054x4230,4.34
1568,NextGen Supply,USA,sales1568@example.com,770.549.6661x83678,4.58
1569,NextGen Manufacturing,France,sales1569@example.com,914-752-6441x203,3.77
1570,Vertex Supply,Germany,sales1570@example.com,001-913-706-4627x39486,3.97
1571,Elite Industries,South Korea,sales1571@example.com,001-674-503-0929x721,4.68
1572,Global Technologies,UK,sales1572@example.com,001-942-954-0426x241,4.0
1573,Global Retail,Japan,sales1573@example.com,2126538160,4.38
1574,National Electronics,China,sales1574@example.com,341-635-2993x26146,3.76
1575,Vertex Distribution,China,sales1575@example.com,+1-221-402-1098x5535,3.75
1576,Prime Retail,South Korea,sales1576@example.com,872.836.4533x09411,3.58
1577,Global Trading,South Korea,sales1577@example.com,501.232.5683x29684,3.52
1578,Future Electronics,UK,sales1578@example.com,(948)602-0198x5720,3.97
1579,Vertex Distribution,Italy,sales1579@example.com,+1-553-376-7360x721,4.51
1580,Advanced Manufacturing,Japan,sales1580@example.com,+1-703-940-7239x76552,3.66
1581,Future Retail,South Korea,sales1581@example.com,664.281.1913x1704,4.98
1582,Vertex Technologies,Italy,sales1582@example.com,9668927187,4.16
1583,Prime Manufacturing,South Korea,sales1583@example.com,001-320-841-8840,4.71
1584,NextGen Retail,UK,sales1584@example.com,(433)612-5782x65819,3.83
